,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
12932,25,1,4,9,0,3,0,0,0,0,0,49,0,0
12933,12,0,12,12,1,8,5,1,0,0,0,39,34,0
12934,18,0,13,9,2,3,1,0,0,0,0,27,0,0
12935,25,0,4,8,2,1,3,0,1,0,0,49,0,0
12936,11,0,16,8,0,10,2,0,1,0,0,39,0,0
12937,12,1,16,12,2,5,1,4,0,0,0,31,0,0
12938,63,1,7,12,0,9,2,4,1,87,34,2,0,0
12939,15,0,11,9,2,7,3,0,1,0,0,29,0,0
12940,23,0,24,8,4,7,3,0,0,0,0,39,0,0
12941,15,0,36,9,2,8,5,0,0,0,0,39,0,0
12942,8,1,3,8,1,1,3,0,1,0,58,39,0,0
12943,57,4,5,15,0,5,2,0,1,0,0,39,0,1
12944,15,0,12,7,0,1,2,1,1,0,0,69,5,0
12945,23,0,11,12,0,4,2,0,1,0,78,19,0,1
12946,6,2,12,3,2,1,1,0,0,0,0,39,0,0
12947,37,0,6,12,2,7,1,0,0,80,0,29,0,0
12948,16,0,0,9,0,7,2,0,1,0,0,44,0,0
12949,63,4,14,9,0,4,2,4,1,2,0,44,0,0
12950,19,0,13,13,2,4,1,0,1,0,0,63,0,0
12951,32,0,13,9,0,8,2,0,1,0,14,38,0,0
12952,2,0,10,8,0,10,2,3,1,0,0,44,22,0
12953,10,0,8,10,1,7,3,0,1,0,0,29,20,0
12954,10,2,1,9,1,7,3,0,0,0,0,0,0,0
12955,6,8,17,9,0,14,0,0,0,0,0,34,0,0
12956,17,0,10,9,2,5,5,0,1,0,0,39,17,0
12957,1,0,12,8,2,1,3,0,1,0,0,39,0,0
12958,14,0,10,9,0,3,2,0,1,0,0,5,0,1
12959,7,0,4,8,1,7,4,4,1,0,0,39,0,0
12960,9,5,12,14,0,14,0,0,0,0,0,19,14,0
12961,30,1,13,3,2,2,3,0,1,48,0,49,0,1
12962,8,0,18,8,2,3,1,0,0,9,0,16,0,0
12963,26,4,12,8,0,2,2,0,1,0,0,59,0,0
12964,35,0,64,8,1,2,5,0,0,0,0,49,0,0
12965,18,0,7,0,0,2,2,1,1,0,0,13,16,0
12966,28,4,10,9,2,1,1,0,1,0,0,34,0,0
12967,64,0,6,6,3,7,5,0,0,0,0,29,0,0
12968,42,3,3,10,0,8,2,0,1,0,94,64,0,1
12969,29,0,4,8,0,5,2,4,1,15,0,69,0,1
12970,25,0,13,9,3,8,5,0,0,0,0,39,0,0
12971,5,0,20,9,2,10,1,0,1,0,0,39,0,0
12972,46,0,9,6,0,7,0,0,0,0,0,39,0,0
12973,16,1,91,12,5,12,3,0,1,0,0,39,0,0
12974,5,0,10,12,2,4,3,0,1,0,69,47,0,0
12975,26,8,7,8,2,14,3,0,1,95,0,49,0,0
12976,13,0,11,9,1,8,5,0,0,6,0,34,0,0
12977,8,1,14,14,0,5,2,4,1,0,0,22,0,0
12978,14,0,24,9,0,7,2,0,1,0,0,39,0,0
12979,26,0,8,9,0,10,2,0,1,0,0,39,0,0
12980,27,1,14,8,0,1,2,0,1,0,0,39,0,0
12981,26,0,50,12,0,4,2,0,1,0,0,39,0,1
12982,18,0,24,8,2,3,3,0,1,0,0,49,0,0
12983,58,4,55,13,4,12,5,0,0,7,10,74,0,1
12984,17,0,5,12,2,5,1,0,0,12,0,49,0,0
12985,45,0,4,6,0,10,2,0,1,0,0,44,0,0
12986,29,5,35,5,0,5,2,2,1,43,0,59,41,1
12987,83,0,85,5,6,7,1,0,0,0,10,39,0,1
12988,14,0,14,8,2,8,3,0,0,14,0,39,0,0
12989,6,1,4,12,2,5,1,0,0,0,0,39,0,0
12990,72,0,9,3,0,10,2,0,1,79,0,59,0,1
12991,47,0,68,9,0,4,2,0,1,0,85,39,0,1
12992,54,8,10,9,2,14,1,0,0,0,0,52,0,0
12993,4,0,6,5,1,1,3,0,1,0,0,39,0,0
12994,20,1,9,7,0,3,2,0,1,5,0,39,0,1
12995,19,0,3,12,0,5,2,0,1,0,0,39,0,0
12996,34,0,21,8,0,1,2,0,1,0,0,92,0,0
12997,7,2,2,9,0,5,2,0,1,0,0,39,34,0
12998,23,0,13,4,0,10,2,0,1,0,0,39,0,1
12999,63,2,4,12,0,3,2,0,1,99,0,64,0,1
13000,20,0,89,9,0,3,2,0,1,0,0,69,0,1
13001,80,0,20,9,0,4,2,0,1,0,53,37,24,1
13002,28,0,16,6,0,1,2,0,1,0,0,80,0,0
13003,39,0,5,13,3,8,3,0,0,0,0,29,0,0
13004,25,0,9,9,1,7,1,0,1,0,0,49,32,0
13005,19,0,23,8,0,1,2,0,1,0,36,44,0,1
13006,26,0,10,11,0,3,1,4,1,0,0,8,32,1
13007,9,0,10,12,2,4,1,0,0,0,0,39,0,0
13008,21,0,11,9,0,4,2,0,1,0,0,92,0,1
13009,19,2,2,12,2,4,1,0,0,0,0,39,0,0
13010,23,1,7,15,2,9,3,0,1,0,0,44,0,0
13011,12,2,23,13,2,4,1,0,1,0,0,39,0,0
13012,13,1,10,8,2,2,3,0,0,0,0,34,0,0
13013,78,0,6,12,2,4,3,0,0,0,0,15,0,0
13014,6,0,11,9,2,4,1,4,0,30,0,14,0,0
13015,21,4,11,5,2,5,1,0,1,0,0,39,0,0
13016,31,0,1,5,0,4,2,0,1,0,0,29,0,0
13017,27,8,20,13,0,4,2,0,1,0,0,49,3,0
13018,6,0,85,8,3,7,5,4,0,65,78,90,32,1
13019,2,8,18,2,2,14,3,0,1,0,0,59,0,0
13020,5,0,29,12,2,3,1,0,0,0,0,39,0,0
13021,40,0,12,9,2,8,1,0,0,74,0,11,24,0
13022,83,2,4,12,0,5,2,0,1,5,96,39,0,1
13023,27,0,81,8,2,2,3,0,0,59,0,29,0,0
13024,11,0,16,9,2,8,1,0,1,0,0,39,0,0
13025,16,0,7,8,0,7,2,0,1,70,0,5,31,0
13026,41,1,15,9,0,5,2,0,1,0,0,44,0,1
13027,15,0,8,8,1,6,2,0,1,0,0,39,0,0
13028,32,0,8,2,2,11,1,0,0,0,0,39,0,0
13029,24,0,19,8,0,1,2,0,1,0,96,39,41,1
13030,53,3,8,8,2,8,5,0,0,0,37,39,0,0
13031,35,0,8,2,0,10,2,0,1,97,0,39,0,0
13032,30,4,11,8,0,1,2,0,1,97,0,11,0,1
13033,3,1,6,10,2,9,3,0,1,0,0,30,0,0
13034,23,0,25,8,2,11,1,0,1,0,0,3,0,0
13035,14,1,23,12,0,9,2,0,1,0,0,79,0,0
13036,37,5,11,11,0,5,2,0,1,0,27,39,0,1
13037,9,0,13,8,0,9,2,0,1,0,0,49,0,0
13038,52,0,9,5,0,7,0,0,0,0,0,39,0,0
13039,29,0,9,9,0,5,2,0,1,0,0,57,0,1
13040,57,0,7,9,0,8,2,0,1,0,0,39,0,1
13041,50,0,11,8,2,7,1,0,0,0,15,39,0,0
13042,21,0,29,9,1,1,3,0,0,0,0,31,0,0
13043,10,0,9,8,2,6,3,0,1,0,0,39,0,0
13044,11,8,6,12,4,14,4,3,0,0,0,69,8,0
13045,15,0,10,11,0,3,2,0,1,0,36,39,0,1
13046,20,0,8,9,0,3,2,0,1,7,0,49,0,1
13047,40,3,12,8,0,1,2,0,1,0,0,69,41,0
13048,19,6,1,9,2,6,1,1,1,0,0,39,34,0
13049,7,2,83,11,3,5,3,0,1,0,0,5,0,0
13050,2,2,1,2,2,3,1,0,1,2,0,39,0,0
13051,18,0,14,9,2,8,1,0,1,0,0,39,0,0
13052,11,0,1,8,1,8,5,0,0,96,0,76,4,0
13053,14,0,8,9,0,5,2,0,1,1,33,39,0,0
13054,24,0,11,8,2,2,5,0,0,0,0,36,0,0
13055,24,0,6,8,0,4,2,0,1,0,0,57,0,1
13056,22,0,6,9,3,8,3,0,1,0,0,39,0,0
13057,6,0,12,8,2,1,1,0,0,0,0,34,18,0
13058,13,0,1,8,0,1,2,0,1,0,0,39,0,0
13059,50,0,11,6,0,3,2,0,1,0,0,39,0,1
13060,47,0,3,2,2,7,3,0,1,0,0,39,0,0
13061,16,3,11,12,4,13,3,0,1,0,0,39,0,0
13062,11,0,8,12,0,4,2,0,1,0,0,44,0,0
13063,23,0,21,9,0,8,2,0,1,0,0,39,0,0
13064,30,0,11,10,2,7,3,0,0,0,0,87,0,0
13065,11,0,14,8,0,1,2,4,1,0,0,15,31,0
13066,25,0,9,8,2,8,1,0,1,0,0,22,0,0
13067,9,0,58,8,2,2,3,0,0,0,0,39,0,0
13068,14,0,56,8,2,1,1,0,1,79,0,37,0,0
13069,44,1,7,12,2,12,5,0,0,0,0,31,0,0
13070,22,8,6,9,0,14,0,0,0,0,15,44,0,1
13071,43,0,83,15,0,12,2,0,1,0,0,39,0,0
13072,8,0,18,11,1,0,3,0,0,0,35,39,0,0
13073,40,0,9,5,0,7,2,0,1,0,0,39,0,0
13074,19,0,11,8,0,1,2,0,1,0,37,39,0,0
13075,47,5,19,8,0,1,2,0,1,0,0,39,31,0
13076,27,0,0,4,2,7,3,0,0,0,0,49,0,0
13077,32,0,8,9,4,7,5,0,0,30,91,71,0,0
13078,4,8,6,8,1,4,5,4,0,0,0,19,0,0
13079,7,0,8,9,4,8,5,0,0,0,44,18,0,0
13080,1,0,10,8,1,8,5,0,0,0,0,39,0,0
13081,29,0,14,9,4,7,5,4,0,0,15,65,0,0
13082,21,4,1,8,0,10,2,4,1,0,0,39,32,1
13083,65,5,9,6,2,14,3,0,1,0,0,39,0,0
13084,67,5,11,12,2,8,4,0,0,0,0,39,0,0
13085,12,0,4,8,2,6,1,0,1,0,0,39,0,0
13086,42,2,76,3,2,3,5,3,1,0,0,39,29,0
13087,4,0,4,8,4,2,5,0,0,6,0,34,0,0
13088,27,2,12,9,1,4,5,3,0,0,0,39,10,0
13089,10,6,19,12,2,13,3,2,1,0,0,39,24,0
13090,78,3,11,8,4,8,3,0,0,0,0,29,0,0
13091,21,2,8,13,0,5,2,0,1,72,0,39,0,1
13092,1,2,2,13,2,5,5,1,0,0,0,35,34,0
13093,24,0,1,10,1,0,3,4,0,0,0,39,0,0
13094,4,0,11,8,4,7,4,0,0,0,76,39,0,0
13095,13,0,19,8,2,8,1,0,0,0,0,39,0,0
13096,32,0,8,9,0,8,0,0,0,0,0,39,0,0
13097,8,0,15,8,4,7,5,0,0,69,0,39,12,0
13098,37,1,0,9,0,9,2,0,1,0,0,39,0,0
13099,30,3,14,8,2,8,1,4,0,30,0,39,0,0
13100,36,0,0,12,2,8,3,0,0,0,0,49,0,0
13101,34,0,14,12,0,4,2,0,1,0,37,44,0,1
13102,34,0,4,8,1,7,3,0,0,0,0,19,0,0
13103,33,0,8,13,0,4,2,0,1,14,0,39,0,1
13104,23,0,11,13,0,1,2,0,1,0,29,59,0,1
13105,10,1,15,8,0,1,2,4,1,0,90,39,28,0
13106,9,0,6,10,0,8,0,0,0,0,0,39,0,0
13107,6,0,10,6,2,6,1,4,1,0,0,29,0,0
13108,30,0,9,9,0,1,2,0,1,0,0,39,0,1
13109,39,0,43,13,0,1,2,0,1,0,0,39,0,0
13110,30,0,9,6,0,6,2,0,1,0,0,23,0,0
13111,36,0,18,5,0,3,2,0,1,0,0,39,0,0
13112,42,0,10,11,5,0,3,0,0,0,0,9,0,0
13113,41,2,85,9,0,9,0,2,0,40,93,49,25,1
13114,34,0,5,9,4,5,5,0,0,0,0,39,0,0
13115,24,0,6,12,2,2,3,0,0,0,0,39,0,0
13116,7,0,9,8,2,2,3,0,1,0,0,64,31,0
13117,21,3,13,8,2,6,3,4,1,0,0,22,0,0
13118,18,0,12,8,0,6,2,0,1,0,0,29,0,0
13119,25,4,15,13,1,5,5,0,0,59,0,69,0,0
13120,3,1,3,2,0,9,2,4,1,0,0,80,0,0
13121,25,8,7,4,2,14,3,0,1,0,0,39,0,0
13122,47,8,68,9,0,14,1,0,1,0,36,54,0,1
13123,19,8,2,8,2,14,3,0,0,0,0,16,0,0
13124,46,0,20,8,0,7,2,0,1,0,0,39,20,0
13125,31,0,30,9,0,4,2,0,1,0,0,54,0,1
13126,7,5,18,9,2,8,5,4,1,0,0,44,4,0
13127,42,1,15,10,0,9,2,4,1,0,0,39,0,0
13128,18,3,6,9,2,8,1,0,1,0,0,49,0,0
13129,15,0,17,9,0,4,2,0,1,0,0,19,24,1
13130,23,5,9,9,0,2,2,3,1,7,0,39,39,1
13131,43,0,15,8,3,6,5,0,0,0,0,69,0,0
13132,19,4,7,3,0,10,2,0,1,25,37,44,0,1
13133,34,1,5,8,0,3,2,0,1,0,0,39,9,1
13134,29,0,4,9,0,4,2,0,1,80,0,39,0,1
13135,31,0,17,12,0,5,2,0,1,7,0,45,0,1
13136,29,0,13,9,2,2,5,2,1,0,0,39,0,0
13137,30,0,12,9,0,3,2,0,1,0,0,39,0,0
13138,20,0,16,12,0,3,2,2,1,48,0,39,28,1
13139,17,0,20,12,0,8,2,0,1,0,0,3,0,0
13140,30,6,45,8,2,8,3,1,0,59,0,93,41,0
13141,18,1,13,9,4,2,5,0,0,0,0,23,0,0
13142,42,3,18,8,0,6,2,0,1,0,0,39,0,0
13143,24,0,17,9,0,1,2,0,1,0,0,19,0,0
13144,40,0,15,8,0,7,2,0,1,0,0,39,3,0
13145,46,0,2,13,0,5,2,0,1,0,0,39,0,0
13146,19,7,1,12,2,12,1,1,1,29,0,44,12,0
13147,14,0,11,12,0,7,0,0,0,60,10,57,0,1
13148,17,0,23,9,3,7,5,0,0,0,0,39,0,0
13149,12,0,12,8,2,1,1,0,1,0,0,39,0,0
13150,14,0,17,8,0,9,2,4,1,0,0,39,0,0
13151,23,7,7,9,2,13,3,0,1,72,96,37,0,1
13152,23,0,5,0,0,4,2,0,1,4,0,37,0,1
13153,21,0,11,8,2,2,3,0,1,0,0,39,0,0
13154,11,2,4,7,4,3,5,3,1,53,0,34,28,0
13155,19,0,5,13,2,5,3,0,0,0,0,39,0,0
13156,8,1,11,12,0,4,2,0,1,0,0,39,0,0
13157,50,2,11,3,3,6,5,3,0,74,58,37,37,1
13158,3,3,4,8,0,6,2,3,1,0,0,39,41,0
13159,80,0,18,8,0,1,2,0,1,7,0,39,0,1
13160,81,0,1,12,0,8,2,0,1,0,0,59,0,1
13161,25,0,11,15,2,5,1,0,1,0,0,39,0,0
13162,2,0,7,12,0,4,0,0,0,0,0,29,0,0
13163,57,4,6,9,0,1,2,0,1,0,0,49,0,1
13164,23,0,10,15,0,5,2,0,1,0,78,39,0,1
13165,53,5,7,12,0,12,2,0,1,0,0,39,0,1
13166,20,4,5,8,0,10,2,0,1,67,0,39,0,1
13167,22,2,60,8,0,4,2,0,1,0,0,39,0,1
13168,16,5,6,12,0,5,2,0,1,0,0,54,0,0
13169,15,0,3,12,1,0,5,0,0,0,0,17,0,0
13170,66,0,8,5,1,7,5,2,0,0,0,19,2,0
13171,50,5,7,9,2,14,1,0,1,70,0,44,0,0
13172,23,4,12,8,0,6,2,0,1,0,14,39,0,0
13173,30,0,15,12,0,4,2,0,1,0,0,39,7,1
13174,37,1,14,12,0,3,2,0,1,0,0,39,0,1
13175,33,2,12,8,2,3,3,0,1,0,0,39,3,0
13176,3,0,3,12,0,12,2,0,1,0,0,59,0,1
13177,83,0,87,13,0,4,0,0,0,60,0,57,0,1
13178,25,0,7,8,2,6,1,0,1,0,0,39,41,0
13179,16,0,13,9,0,5,2,0,1,0,43,3,0,1
13180,19,2,12,3,0,3,2,0,1,0,0,39,0,0
13181,17,3,10,15,2,3,3,0,0,0,0,39,0,0
13182,29,8,12,12,0,14,2,0,1,0,0,39,0,1
13183,18,8,1,9,0,14,2,4,1,0,0,39,9,1
13184,1,0,8,13,4,0,5,4,0,0,92,23,0,0
13185,16,0,57,4,0,1,2,0,1,0,0,39,0,0
13186,30,0,34,0,0,4,0,0,0,0,62,91,0,1
13187,47,6,17,12,0,10,2,3,1,0,0,34,26,0
13188,42,0,10,3,2,2,1,0,1,0,0,15,0,0
13189,12,0,3,8,0,1,2,4,1,95,0,2,0,0
13190,32,0,10,8,3,5,3,0,1,0,0,29,0,0
13191,13,6,10,6,2,10,3,1,0,0,0,39,8,0
13192,25,3,61,8,1,4,3,0,1,0,82,44,10,1
13193,7,0,8,8,0,1,2,0,1,0,0,18,0,0
13194,18,0,7,8,0,1,2,0,1,0,0,39,0,0
13195,60,5,1,12,0,4,2,2,1,0,0,39,0,0
13196,12,5,89,14,1,8,5,1,0,0,0,19,10,0
13197,43,2,10,8,2,4,3,0,0,0,0,17,0,0
13198,15,0,77,9,2,2,1,0,0,0,57,39,41,0
13199,25,1,6,9,2,1,1,4,1,78,55,39,0,0
13200,26,0,78,13,0,4,2,0,1,0,15,25,0,1
13201,24,1,10,6,6,2,1,4,1,72,38,39,33,1
13202,46,0,84,8,2,8,3,0,1,0,0,79,0,0
13203,44,0,59,7,0,10,2,0,1,71,0,97,0,1
13204,35,8,11,11,2,14,4,2,0,0,0,29,33,0
13205,6,0,10,9,0,8,2,0,1,0,0,39,0,0
13206,8,8,10,8,4,14,3,4,0,0,0,39,0,0
13207,32,0,10,8,4,2,3,4,0,0,0,7,0,0
13208,19,0,14,9,1,1,3,0,1,0,0,39,0,0
13209,37,4,8,13,1,0,3,0,0,0,0,39,21,0
13210,19,0,14,7,0,10,2,0,1,61,0,39,0,0
13211,26,1,92,8,5,1,5,0,0,0,0,24,0,0
13212,19,1,1,5,3,5,3,0,1,0,93,39,0,1
13213,19,0,6,8,2,2,1,0,0,0,0,59,0,0
13214,13,0,15,15,1,5,3,0,1,0,0,29,0,0
13215,2,0,12,8,0,7,2,0,1,0,0,47,0,0
13216,14,0,20,9,0,3,2,4,1,26,0,39,0,0
13217,9,0,32,12,2,6,4,0,1,0,0,39,0,0
13218,49,8,20,9,6,11,5,0,0,6,0,15,0,1
13219,12,0,15,9,0,4,2,3,1,0,0,39,13,1
13220,41,0,14,12,2,4,1,0,0,0,0,39,31,0
13221,22,0,13,8,1,10,1,0,1,0,0,39,0,0
13222,70,1,11,4,2,9,3,0,1,0,0,59,0,0
13223,33,1,50,8,0,1,2,0,1,0,0,44,4,1
13224,46,0,21,9,0,7,2,0,1,0,0,37,0,0
13225,29,3,2,10,1,5,5,4,0,0,0,75,34,0
13226,6,0,20,14,2,8,1,0,0,0,0,39,0,0
13227,19,0,9,12,2,6,3,0,1,0,0,19,0,0
13228,24,8,12,8,0,7,2,4,1,7,0,44,10,1
13229,20,0,11,12,2,3,1,4,0,30,0,22,0,0
13230,13,0,9,6,2,1,3,0,1,0,0,19,0,0
13231,41,4,3,5,0,1,2,0,1,7,0,39,0,1
13232,15,0,10,8,2,10,1,0,1,0,0,19,0,0
13233,29,1,7,9,2,2,3,0,0,0,0,39,0,0
13234,1,0,73,15,2,5,1,0,0,73,0,39,0,0
13235,37,1,5,15,0,9,2,0,1,0,0,49,0,0
13236,31,3,5,12,0,5,2,0,1,0,0,39,0,1
13237,28,4,20,8,2,0,1,0,1,0,0,39,0,0
13238,13,0,81,9,2,8,1,0,0,9,0,34,0,0
13239,2,0,81,12,1,8,5,0,0,69,0,39,0,0
13240,3,0,98,6,0,5,2,0,1,48,0,39,0,1
13241,15,2,0,12,0,5,2,0,1,99,0,49,0,1
13242,31,0,88,8,0,1,2,0,1,90,0,39,0,1
13243,32,0,82,14,0,5,2,0,1,0,0,39,0,0
13244,16,0,20,10,2,8,4,1,0,0,0,35,7,0
13245,21,0,29,0,0,4,2,0,1,27,0,39,0,1
13246,13,0,11,9,0,2,2,0,1,0,0,19,41,0
13247,7,0,5,13,0,4,2,0,1,0,0,39,0,0
13248,33,0,5,11,2,8,1,0,1,0,0,38,0,0
13249,45,1,10,13,2,4,3,0,0,0,46,4,0,0
13250,49,0,12,8,2,1,1,0,1,0,0,39,0,0
13251,7,6,11,8,2,13,3,1,1,79,0,88,8,0
13252,74,0,17,9,2,2,1,0,1,0,14,39,0,0
13253,28,0,13,5,0,2,4,0,0,0,84,11,0,0
13254,13,0,14,8,2,11,3,0,0,0,0,49,0,0
13255,18,0,5,12,1,2,3,0,0,0,0,81,0,0
13256,25,0,86,9,2,4,3,0,1,7,0,39,0,1
13257,63,0,17,8,6,3,1,0,1,48,0,39,0,1
13258,27,0,11,6,2,2,1,0,0,0,0,39,0,0
13259,36,1,94,14,0,5,0,2,0,40,1,52,0,1
13260,39,0,20,12,0,8,0,0,0,6,0,51,0,1
13261,19,0,10,8,0,7,2,4,1,0,0,72,0,0
13262,6,0,14,6,2,6,3,1,1,0,0,3,40,0
13263,26,0,1,8,2,6,3,0,1,4,14,34,0,0
13264,30,0,13,8,0,10,2,0,1,0,0,39,36,0
13265,39,5,17,10,2,12,1,0,1,0,0,44,29,0
13266,4,0,12,9,2,3,1,0,0,9,0,34,0,0
13267,29,4,22,13,2,4,3,4,1,0,0,44,0,0
13268,10,0,11,8,0,1,2,1,1,0,0,39,5,0
13269,19,0,6,8,2,5,1,0,0,0,0,19,0,0
13270,30,0,7,9,0,7,2,0,1,0,0,45,0,1
13271,50,0,11,9,1,1,3,0,1,0,0,79,0,0
13272,19,5,8,9,2,12,3,0,1,0,0,24,0,0
13273,6,1,81,5,3,13,1,0,0,0,0,59,0,0
13274,80,5,14,8,0,14,2,0,1,24,0,34,0,1
13275,42,0,11,8,0,1,2,3,1,0,0,49,24,0
13276,22,0,1,12,0,4,2,0,1,0,0,39,0,0
13277,35,0,14,2,2,7,3,0,1,0,0,11,0,0
13278,19,0,23,8,2,0,1,0,1,0,67,39,0,0
13279,13,2,16,12,0,4,2,0,1,3,0,61,0,0
13280,3,0,9,12,1,4,1,0,1,0,0,15,23,0
13281,30,0,16,13,0,4,2,4,1,7,0,39,0,1
13282,29,8,89,8,2,14,1,0,0,35,0,39,0,0
13283,17,0,81,9,1,8,3,0,0,0,0,14,2,0
13284,15,0,40,12,0,5,0,0,0,40,0,27,0,1
13285,11,0,16,8,2,8,3,0,0,0,0,23,0,0
13286,27,0,18,10,0,2,0,0,0,0,22,63,0,0
13287,29,0,8,8,0,1,2,0,1,0,43,49,0,1
13288,57,0,17,9,2,1,5,4,1,0,0,37,0,0
13289,12,3,14,8,0,6,2,3,1,0,0,39,5,0
13290,26,0,6,8,1,1,3,0,1,0,0,49,41,0
13291,20,2,9,13,0,5,2,0,1,78,0,49,0,1
13292,37,0,94,3,0,1,2,1,1,0,0,49,0,1
13293,22,1,6,12,0,3,2,2,1,0,0,44,33,1
13294,6,0,78,9,0,1,2,0,1,0,0,39,24,0
13295,13,1,11,8,0,12,2,0,1,0,0,34,0,0
13296,16,6,29,13,4,13,4,3,0,0,0,20,22,0
13297,4,0,17,8,2,2,3,0,0,0,0,49,0,0
13298,10,0,28,12,0,5,2,0,1,0,0,74,0,0
13299,24,0,8,9,3,6,3,0,1,0,0,39,0,1
13300,13,0,13,9,1,8,5,0,0,0,0,29,0,0
13301,7,0,20,8,2,1,3,0,1,0,0,39,0,0
13302,43,0,20,12,2,4,1,0,1,0,97,39,0,0
13303,39,8,8,8,4,14,3,0,0,0,0,39,31,0
13304,22,0,3,12,0,4,2,0,1,0,0,39,0,1
13305,31,4,5,8,0,1,2,0,1,0,0,64,0,1
13306,52,5,16,14,1,5,3,0,0,6,0,39,0,0
13307,74,0,6,8,0,2,2,0,1,81,0,39,0,0
13308,16,0,7,8,0,0,2,0,1,0,0,37,0,0
13309,10,0,78,4,0,7,2,0,1,0,14,59,0,0
13310,8,0,15,8,2,2,3,0,0,0,0,39,0,0
13311,20,0,48,5,2,3,1,0,1,0,0,39,0,0
13312,9,0,24,9,0,2,2,0,1,0,1,39,3,0
13313,46,0,24,15,0,1,2,4,1,0,0,43,10,1
13314,23,0,10,14,0,0,2,0,1,7,0,39,0,1
13315,7,4,14,9,2,5,1,0,0,30,0,39,0,0
13316,24,0,9,5,0,10,2,0,1,0,0,34,0,1
13317,47,0,25,9,0,1,2,0,1,0,0,39,0,0
13318,43,0,18,8,2,8,3,3,0,0,0,39,0,0
13319,42,0,10,8,4,7,3,0,0,0,0,19,20,0
13320,24,0,14,9,0,1,2,4,1,0,0,39,0,0
13321,26,0,0,8,2,8,1,0,1,26,14,32,2,0
13322,12,0,13,8,2,2,1,0,1,0,0,36,0,0
13323,12,0,20,6,2,7,1,0,1,0,0,49,0,0
13324,23,0,12,8,0,5,2,0,1,0,39,39,0,1
13325,77,0,11,13,1,5,3,0,0,0,0,34,0,0
13326,12,8,4,13,0,1,2,0,1,0,0,14,38,1
13327,62,0,1,8,0,1,2,0,1,0,0,39,0,0
13328,33,8,11,8,0,14,2,0,1,0,0,49,0,0
13329,10,0,4,11,3,8,1,0,0,99,0,13,0,0
13330,34,1,6,5,0,5,2,0,1,0,0,39,0,1
13331,31,0,11,5,0,2,2,3,1,0,0,59,19,0
13332,29,0,16,4,2,1,5,0,1,0,0,34,0,0
13333,21,0,3,9,2,8,1,0,0,0,0,87,0,0
13334,41,0,1,4,1,1,3,0,1,0,34,39,0,0
13335,11,0,14,1,2,11,1,0,0,58,0,72,0,0
13336,6,4,8,8,0,1,2,4,1,0,0,39,0,0
13337,27,0,12,8,0,1,2,0,1,0,0,39,0,1
13338,1,0,20,12,0,4,2,0,1,0,0,59,0,0
13339,48,0,4,5,0,3,2,0,1,0,0,34,0,0
13340,58,4,7,12,1,4,3,0,1,0,0,39,20,0
13341,34,0,36,8,0,0,2,0,1,0,0,39,38,1
13342,8,0,11,8,0,1,2,0,1,0,0,69,0,0
13343,26,5,12,9,0,2,2,2,1,0,0,39,3,0
13344,6,0,31,8,0,8,2,0,1,0,0,79,0,0
13345,23,0,13,8,0,4,2,0,1,0,0,44,0,1
13346,2,5,21,9,2,5,1,0,1,26,0,34,0,0
13347,4,8,10,8,2,14,4,3,0,43,0,27,38,0
13348,24,0,73,8,1,6,3,0,0,0,0,39,0,0
13349,12,0,82,12,2,4,4,1,1,0,0,61,15,0
13350,41,0,13,12,2,3,3,0,0,94,0,39,0,0
13351,11,0,12,9,2,8,1,0,0,0,0,59,21,0
13352,8,4,21,13,1,4,5,2,1,0,0,39,23,0
13353,27,0,27,9,0,3,2,0,1,0,0,34,0,1
13354,13,4,78,8,0,0,2,0,1,0,0,19,0,1
13355,12,1,14,8,2,5,5,0,1,0,0,3,0,0
13356,4,5,9,12,2,5,3,0,1,0,0,34,0,0
13357,33,8,16,9,0,14,2,0,1,0,0,50,0,0
13358,9,0,19,6,0,6,0,0,0,0,0,34,20,0
13359,4,0,14,13,2,8,5,1,0,0,0,39,10,0
13360,30,0,20,8,2,7,3,0,0,2,0,14,0,0
13361,32,0,12,8,2,8,3,0,0,0,0,11,0,0
13362,3,1,12,9,2,8,1,0,0,0,0,29,0,0
13363,33,3,94,12,0,8,3,1,0,28,92,72,23,1
13364,49,0,19,9,2,1,5,0,1,0,0,75,0,0
13365,28,0,27,9,0,7,2,0,1,0,0,34,0,0
13366,12,0,13,3,0,3,3,4,1,0,0,23,18,0
13367,1,4,17,7,0,2,2,0,1,0,0,39,0,0
13368,20,0,21,5,0,6,2,0,1,0,0,49,0,0
13369,38,1,14,9,0,4,2,0,1,25,0,49,0,0
13370,44,0,10,15,2,5,3,0,1,0,0,39,0,0
13371,4,0,15,2,0,1,0,0,0,0,0,39,0,0
13372,4,0,12,6,4,2,5,1,0,0,0,39,15,0
13373,26,0,9,5,2,2,3,0,1,0,22,44,30,0
13374,12,1,91,9,0,9,2,0,1,37,0,39,0,0
13375,23,0,1,9,2,2,1,0,1,0,0,39,0,0
13376,10,0,10,8,0,8,0,0,0,0,0,39,0,0
13377,5,0,15,11,2,9,1,0,1,0,0,22,18,0
13378,22,2,24,12,0,5,2,0,1,0,0,47,0,1
13379,43,0,27,9,2,6,3,0,1,0,0,49,0,0
13380,28,1,15,9,0,10,2,0,1,0,0,44,0,0
